time,weather_code_wmo_code,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,wind_direction_10m_dominant_deg,wind_gusts_10m_max_km_h,wind_speed_10m_max_km_h,apparent_temperature_min_degc,apparent_temperature_max_degc,temperature_2m_min_degc,temperature_2m_max_degc,year,month,month_name,day,day_of_week,quarter,weather_description
2017-04-02 00:00:00,2,0,0,0,320,31.7,14.6,17.8,34.5,19.2,35.5,2017,4,April,2,Sunday,2,Partly Cloudy
2017-04-03 00:00:00,51,0.1,0.1,0,344,28.4,12.4,20,36.6,20.7,36.3,2017,4,April,3,Monday,2,Light Drizzle
2017-04-04 00:00:00,51,0.2,0.2,0,107,46.8,23.2,18.5,34.6,21,34.8,2017,4,April,4,Tuesday,2,Light Drizzle
2017-04-05 00:00:00,61,4.4,4.4,0,89,52.2,25.9,17.1,33.5,18.3,34.2,2017,4,April,5,Wednesday,2,Slight Rain
2017-04-06 00:00:00,51,0.6,0.6,0,42,47.9,24.3,16.3,27.7,17.1,29.5,2017,4,April,6,Thursday,2,Light Drizzle
2017-04-07 00:00:00,2,0,0,0,18,32.4,19.2,14,28.5,16,27.6,2017,4,April,7,Friday,2,Partly Cloudy
2017-04-08 00:00:00,1,0,0,0,338,41.4,20.1,11.8,26.5,15.5,28.3,2017,4,April,8,Saturday,2,Mainly Clear
2017-04-09 00:00:00,0,0,0,0,319,43.6,21.9,11.5,26.7,15.4,30,2017,4,April,9,Sunday,2,Clear Sky
2017-04-10 00:00:00,0,0,0,0,316,45.7,23.5,13,28.9,16.4,32.2,2017,4,April,10,Monday,2,Clear Sky
2017-04-11 00:00:00,2,0,0,0,312,42.5,22,15.2,33.2,17.4,35.8,2017,4,April,11,Tuesday,2,Partly Cloudy
2017-04-12 00:00:00,0,0,0,0,327,42.1,21,17,35.8,17.6,38.1,2017,4,April,12,Wednesday,2,Clear Sky
2017-04-13 00:00:00,3,0,0,0,19,27,11.5,17.9,38.4,17.9,38.9,2017,4,April,13,Thursday,2,Overcast
2017-04-14 00:00:00,3,0,0,0,36,28.4,13.1,19.7,40.7,21.3,39.5,2017,4,April,14,Friday,2,Overcast
2017-04-15 00:00:00,0,0,0,0,325,39.2,18.9,20.4,39.1,21.3,41.1,2017,4,April,15,Saturday,2,Clear Sky
2017-04-16 00:00:00,0,0,0,0,358,29.9,13.7,22.1,41.1,22.9,42,2017,4,April,16,Sunday,2,Clear Sky
2017-04-17 00:00:00,0,0,0,0,76,31.7,13.1,23.3,42.9,23.2,42.1,2017,4,April,17,Monday,2,Clear Sky
2017-04-18 00:00:00,2,0,0,0,111,20.2,10.5,23.5,44.2,23.4,43.4,2017,4,April,18,Tuesday,2,Partly Cloudy
2017-04-19 00:00:00,3,0,0,0,181,38.5,18.6,25,41.2,25.6,43.7,2017,4,April,19,Wednesday,2,Overcast
2017-04-20 00:00:00,3,0,0,0,65,48.2,20.8,24.6,43.1,26.4,43.6,2017,4,April,20,Thursday,2,Overcast
2017-04-21 00:00:00,55,1.4,1.4,0,44,35.3,18.4,25.2,43.7,27,42.7,2017,4,April,21,Friday,2,Dense Drizzle
2017-04-22 00:00:00,61,2.3,2.3,0,53,35.6,20.5,23.8,40.8,22.8,38.7,2017,4,April,22,Saturday,2,Slight Rain
2017-04-23 00:00:00,61,3.2,3.2,0,327,38.9,20.3,21.6,36.1,22,34.6,2017,4,April,23,Sunday,2,Slight Rain
2017-04-24 00:00:00,53,0.6,0.6,0,337,45.7,23.2,19.4,35.6,18.4,33.8,2017,4,April,24,Monday,2,Moderate Drizzle
2017-04-25 00:00:00,55,1.3,1.3,0,316,31.3,12.1,20.3,34.7,21.8,34.4,2017,4,April,25,Tuesday,2,Dense Drizzle
2017-04-26 00:00:00,3,0,0,0,345,41.4,20.9,19.1,35.7,19.9,35.7,2017,4,April,26,Wednesday,2,Overcast
2017-04-27 00:00:00,3,0,0,0,17,41,21.4,20.3,37,21.3,37.2,2017,4,April,27,Thursday,2,Overcast
2017-04-28 00:00:00,55,1.2,1.2,0,47,54.7,29.2,20.8,38.2,21.7,37.7,2017,4,April,28,Friday,2,Dense Drizzle
2017-04-29 00:00:00,3,0,0,0,13,44.3,25.3,20.8,38.1,22,38.8,2017,4,April,29,Saturday,2,Overcast
2017-04-30 00:00:00,3,0,0,0,48,60.8,32.2,19.7,36.6,20.5,36,2017,4,April,30,Sunday,2,Overcast
2017-05-01 00:00:00,3,0,0,0,51,29.2,11.9,19.9,36.1,20.5,37.1,2017,5,May,1,Monday,2,Overcast
2017-05-02 00:00:00,3,0,0,0,85,29.5,17.4,20.3,39.2,22.9,38.4,2017,5,May,2,Tuesday,2,Overcast
2017-05-03 00:00:00,3,0,0,0,29,50,26.1,22,35.1,22.4,35.7,2017,5,May,3,Wednesday,2,Overcast
2017-05-04 00:00:00,3,0,0,0,338,30.2,14.1,22.3,36.8,22.9,36.8,2017,5,May,4,Thursday,2,Overcast
2017-05-05 00:00:00,3,0,0,0,315,34.9,15.9,23.1,38.6,24.3,39,2017,5,May,5,Friday,2,Overcast
2017-05-06 00:00:00,3,0,0,0,322,42.1,20.7,23.2,41.6,24.4,40.9,2017,5,May,6,Saturday,2,Overcast
2017-05-07 00:00:00,51,0.1,0.1,0,2,35.6,16.3,25,42,25.9,41.1,2017,5,May,7,Sunday,2,Light Drizzle
2017-05-08 00:00:00,3,0,0,0,344,33.5,16.1,24.7,43.1,25.3,42.4,2017,5,May,8,Monday,2,Overcast
2017-05-09 00:00:00,51,0.5,0.5,0,46,45.4,21,26.4,42.3,26.5,42.5,2017,5,May,9,Tuesday,2,Light Drizzle
2017-05-10 00:00:00,51,0.6,0.6,0,92,34.2,16.8,27.3,42.7,26.2,40.6,2017,5,May,10,Wednesday,2,Light Drizzle
2017-05-11 00:00:00,3,0,0,0,320,40.7,19.9,26.6,40.2,25.4,38.6,2017,5,May,11,Thursday,2,Overcast
2017-05-12 00:00:00,3,0,0,0,319,31,14.4,25.5,41.9,25.6,40,2017,5,May,12,Friday,2,Overcast
2017-05-13 00:00:00,51,0.2,0.2,0,297,39.2,18.7,25.6,41.7,25.7,40.3,2017,5,May,13,Saturday,2,Light Drizzle
2017-05-14 00:00:00,3,0,0,0,359,41.8,20.4,25.9,41.4,25.9,40.9,2017,5,May,14,Sunday,2,Overcast
2017-05-15 00:00:00,3,0,0,0,16,35.6,14.1,26.5,43.5,26.3,42.1,2017,5,May,15,Monday,2,Overcast
2017-05-16 00:00:00,55,2,2,0,1,30.6,14.8,26.9,40.6,25.3,38.2,2017,5,May,16,Tuesday,2,Dense Drizzle
2017-05-17 00:00:00,61,2.8,2.8,0,311,38.2,16.2,25.9,35,24.4,35.1,2017,5,May,17,Wednesday,2,Slight Rain
2017-05-18 00:00:00,3,0,0,0,143,24.8,11,25.4,40.4,24.5,37.3,2017,5,May,18,Thursday,2,Overcast
2017-05-19 00:00:00,3,0,0,0,112,42.1,19.7,26.2,42.2,25.1,40.3,2017,5,May,19,Friday,2,Overcast
2017-05-20 00:00:00,53,0.8,0.8,0,76,40.7,21,25.8,41.3,25.1,40,2017,5,May,20,Saturday,2,Moderate Drizzle
2017-05-21 00:00:00,53,0.9,0.9,0,308,32.4,15,26,38.5,25.3,37.7,2017,5,May,21,Sunday,2,Moderate Drizzle
2017-05-22 00:00:00,53,0.5,0.5,0,329,30.2,10,25.1,37.1,23.2,35.8,2017,5,May,22,Monday,2,Moderate Drizzle
2017-05-23 00:00:00,2,0,0,0,88,27.4,11.1,26.9,41.5,24.2,37.8,2017,5,May,23,Tuesday,2,Partly Cloudy
2017-05-24 00:00:00,3,0,0,0,82,37.1,17.8,26.2,41.6,25,40.2,2017,5,May,24,Wednesday,2,Overcast
2017-05-25 00:00:00,3,0,0,0,151,29.5,14.5,26.7,44.8,25.7,42.2,2017,5,May,25,Thursday,2,Overcast
2017-05-26 00:00:00,3,0,0,0,296,34.6,16.6,25.4,45.5,26.8,44.7,2017,5,May,26,Friday,2,Overcast
2017-05-27 00:00:00,51,0.1,0.1,0,121,32.8,17,26.7,45.1,26.8,44.4,2017,5,May,27,Saturday,2,Light Drizzle
2017-05-28 00:00:00,3,0,0,0,120,46.8,22,27.9,44,27.7,41.6,2017,5,May,28,Sunday,2,Overcast
2017-05-29 00:00:00,53,0.5,0.5,0,126,35.3,16.7,28.1,42.4,26.6,39.6,2017,5,May,29,Monday,2,Moderate Drizzle
2017-05-30 00:00:00,3,0,0,0,125,28.1,13.9,28.1,42.3,26.8,39,2017,5,May,30,Tuesday,2,Overcast
2017-05-31 00:00:00,55,3.5,3.5,0,83,57.6,28.5,26.1,39.2,25.6,37.2,2017,5,May,31,Wednesday,2,Dense Drizzle
2017-06-01 00:00:00,51,0.2,0.2,0,342,30.2,10,26,40.8,24.8,37.4,2017,6,June,1,Thursday,2,Light Drizzle
2017-06-02 00:00:00,1,0,0,0,301,30.6,13.2,25.3,42,25.3,40.7,2017,6,June,2,Friday,2,Mainly Clear
2017-06-03 00:00:00,0,0,0,0,284,31.3,16.4,28.7,44.5,28.4,44.4,2017,6,June,3,Saturday,2,Clear Sky
2017-06-04 00:00:00,3,0,0,0,244,25.6,15.3,31.9,47.7,30.5,46.5,2017,6,June,4,Sunday,2,Overcast
2017-06-05 00:00:00,61,1.4,1.4,0,203,38.2,17.9,33.1,46.4,32.8,45.2,2017,6,June,5,Monday,2,Slight Rain
2017-06-06 00:00:00,61,3.2,3.2,0,143,43.6,18.3,29,44.6,26.6,41.4,2017,6,June,6,Tuesday,2,Slight Rain
2017-06-07 00:00:00,61,4.9,4.9,0,106,36.7,17.3,28.3,36.5,24.3,33.4,2017,6,June,7,Wednesday,2,Slight Rain
2017-06-08 00:00:00,51,0.2,0.2,0,106,31.7,12,30,41.9,25.8,37.7,2017,6,June,8,Thursday,2,Light Drizzle
2017-06-09 00:00:00,63,5.2,5.2,0,199,42.5,16.4,28.4,38.5,25.6,34,2017,6,June,9,Friday,2,Moderate Rain
2017-06-10 00:00:00,3,0,0,0,18,37.4,21.8,26.9,39.5,25,36.5,2017,6,June,10,Saturday,2,Overcast
2017-06-11 00:00:00,51,0.5,0.5,0,300,27.4,13,25.2,40.1,23.6,36.1,2017,6,June,11,Sunday,2,Light Drizzle
2017-06-12 00:00:00,51,0.2,0.2,0,289,31.7,15.6,27.5,40.8,25.2,38.2,2017,6,June,12,Monday,2,Light Drizzle
2017-06-13 00:00:00,51,0.2,0.2,0,62,48.2,23.2,28.8,43.5,26.4,40,2017,6,June,13,Tuesday,2,Light Drizzle
2017-06-14 00:00:00,63,3.3,3.3,0,232,40.7,22.2,29.5,44.2,27.3,41.4,2017,6,June,14,Wednesday,2,Moderate Rain
2017-06-15 00:00:00,3,0,0,0,147,39.6,17.5,28.9,42.1,27.2,39.2,2017,6,June,15,Thursday,2,Overcast
2017-06-16 00:00:00,2,0,0,0,131,42.8,22.1,29,41.7,27.7,39.9,2017,6,June,16,Friday,2,Partly Cloudy
2017-06-17 00:00:00,51,0.2,0.2,0,132,25.9,11.7,31.8,42.3,28.8,38,2017,6,June,17,Saturday,2,Light Drizzle
2017-06-18 00:00:00,1,0,0,0,159,26.3,11.3,32.3,43.2,27.5,37.4,2017,6,June,18,Sunday,2,Mainly Clear
2017-06-19 00:00:00,63,5.8,5.8,0,120,28.8,13.7,29.8,43.4,25.4,38.2,2017,6,June,19,Monday,2,Moderate Rain
2017-06-20 00:00:00,63,8.9,8.9,0,129,40.3,19.2,27.4,40.5,24.1,34.5,2017,6,June,20,Tuesday,2,Moderate Rain
2017-06-21 00:00:00,63,12.7,12.7,0,25,34.2,18.4,25.8,35.7,23.3,30.6,2017,6,June,21,Wednesday,2,Moderate Rain
2017-06-22 00:00:00,51,0.1,0.1,0,238,25.9,9.2,26,37.3,23.6,33,2017,6,June,22,Thursday,2,Light Drizzle
2017-06-23 00:00:00,0,0,0,0,210,15.1,8.2,29.7,41.2,24.6,35.2,2017,6,June,23,Friday,2,Clear Sky
2017-06-24 00:00:00,0,0,0,0,147,20.2,8.7,31.4,42.9,26.7,36.8,2017,6,June,24,Saturday,2,Clear Sky
2017-06-25 00:00:00,1,0,0,0,111,23.8,9.7,33.4,43.8,28,38.5,2017,6,June,25,Sunday,2,Mainly Clear
2017-06-26 00:00:00,55,1.6,1.6,0,97,39.2,20.1,32.1,44.4,27.9,38.6,2017,6,June,26,Monday,2,Dense Drizzle
2017-06-27 00:00:00,65,17.7,17.7,0,120,35.3,17.2,33,43.7,27,37.8,2017,6,June,27,Tuesday,2,Heavy Rain
2017-06-28 00:00:00,65,14.7,14.7,0,77,33.5,10.9,31.5,39.7,25.7,32.7,2017,6,June,28,Wednesday,2,Heavy Rain
2017-06-29 00:00:00,61,3.3,3.3,0,71,33.5,17.2,27.6,32.9,24.3,29.4,2017,6,June,29,Thursday,2,Slight Rain
2017-06-30 00:00:00,53,1,1,0,90,23.4,10.8,27.6,36.6,24.4,31.7,2017,6,June,30,Friday,2,Moderate Drizzle
2017-07-01 00:00:00,1,0,0,0,155,20.2,11,32.5,41.3,25.9,34.5,2017,7,July,1,Saturday,3,Mainly Clear
2017-07-02 00:00:00,51,0.3,0.3,0,120,24.5,14.5,33.5,42.8,27.7,35.8,2017,7,July,2,Sunday,3,Light Drizzle
2017-07-03 00:00:00,2,0,0,0,147,27.4,9.5,33.7,44.1,27.9,36.3,2017,7,July,3,Monday,3,Partly Cloudy
2017-07-04 00:00:00,63,8.5,8.5,0,110,36.4,14.2,31.5,44.4,26.7,38,2017,7,July,4,Tuesday,3,Moderate Rain
2017-07-05 00:00:00,63,11.9,11.9,0,125,32,19.3,28.8,42.9,25.6,35.9,2017,7,July,5,Wednesday,3,Moderate Rain
2017-07-06 00:00:00,61,4.1,4.1,0,126,37.4,13.4,31.7,43.3,26.5,37,2017,7,July,6,Thursday,3,Slight Rain
2017-07-07 00:00:00,55,2.1,2.1,0,186,25.9,12.2,32.4,41.9,26.2,35.5,2017,7,July,7,Friday,3,Dense Drizzle
2017-07-08 00:00:00,51,0.1,0.1,0,236,20.5,6.6,33.6,42.4,27.2,36.3,2017,7,July,8,Saturday,3,Light Drizzle
2017-07-09 00:00:00,51,0.1,0.1,0,213,20.5,11.4,35.2,43.9,28.8,37.3,2017,7,July,9,Sunday,3,Light Drizzle
2017-07-10 00:00:00,63,3.8,3.8,0,101,28.1,12.7,35.3,44.1,29.1,38.8,2017,7,July,10,Monday,3,Moderate Rain
2017-07-11 00:00:00,63,9.3,9.3,0,105,34.9,15.2,31.8,42.4,26.9,37,2017,7,July,11,Tuesday,3,Moderate Rain
2017-07-12 00:00:00,55,2.3,2.3,0,106,33.8,16.3,30.2,36.4,25.6,32.6,2017,7,July,12,Wednesday,3,Dense Drizzle
2017-07-13 00:00:00,61,5.8,5.8,0,81,23.4,11.5,30.9,36.5,25.5,31.2,2017,7,July,13,Thursday,3,Slight Rain
2017-07-14 00:00:00,1,0,0,0,138,17.6,8.1,32.2,42,26.4,34.7,2017,7,July,14,Friday,3,Mainly Clear
2017-07-15 00:00:00,51,0.2,0.2,0,116,18,10.6,33.9,41.3,27.3,34.2,2017,7,July,15,Saturday,3,Light Drizzle
2017-07-16 00:00:00,51,0.5,0.5,0,106,26.6,13.1,33.9,41.5,27.8,34.3,2017,7,July,16,Sunday,3,Light Drizzle
2017-07-17 00:00:00,61,3.4,3.4,0,113,24.8,13.4,32.8,42.6,27,35.1,2017,7,July,17,Monday,3,Slight Rain
2017-07-18 00:00:00,63,7.6,7.6,0,78,27.7,13.8,31.4,39.2,26.3,32.9,2017,7,July,18,Tuesday,3,Moderate Rain
2017-07-19 00:00:00,3,0,0,0,256,16.2,7.6,32.7,42.5,26.7,34.6,2017,7,July,19,Wednesday,3,Overcast
2017-07-20 00:00:00,63,4.2,4.2,0,124,27.7,11.5,31.9,40,26.6,33.4,2017,7,July,20,Thursday,3,Moderate Rain
2017-07-21 00:00:00,53,0.6,0.6,0,111,22,9.2,32.2,40.2,26.6,33.5,2017,7,July,21,Friday,3,Moderate Drizzle
2017-07-22 00:00:00,55,3,3,0,105,29.9,14.1,33,37.9,27.7,32.6,2017,7,July,22,Saturday,3,Dense Drizzle
2017-07-23 00:00:00,51,0.6,0.6,0,100,28.1,11.6,33,40.9,27.4,34.8,2017,7,July,23,Sunday,3,Light Drizzle
2017-07-24 00:00:00,61,3.4,3.4,0,103,32,12.1,32.3,36.6,27,31.7,2017,7,July,24,Monday,3,Slight Rain
2017-07-25 00:00:00,61,2,2,0,100,30.2,13.7,31.7,40.2,26,33.2,2017,7,July,25,Tuesday,3,Slight Rain
2017-07-26 00:00:00,51,0.1,0.1,0,92,29.2,13.3,31.8,40.6,26.7,33.3,2017,7,July,26,Wednesday,3,Light Drizzle
2017-07-27 00:00:00,61,5.2,5.2,0,106,31.3,15,32.4,40.8,26.6,33.5,2017,7,July,27,Thursday,3,Slight Rain
2017-07-28 00:00:00,63,7,7,0,108,24.8,10.6,33.2,40.6,26.7,33.3,2017,7,July,28,Friday,3,Moderate Rain
2017-07-29 00:00:00,53,0.8,0.8,0,96,36,17.7,33.2,39.5,27.3,32.8,2017,7,July,29,Saturday,3,Moderate Drizzle
2017-07-30 00:00:00,51,0.6,0.6,0,122,21.2,12.5,33.1,40.3,27.3,33.5,2017,7,July,30,Sunday,3,Light Drizzle
2017-07-31 00:00:00,63,26.4,26.4,0,119,31.3,14.4,31.2,37.7,25.8,31.8,2017,7,July,31,Monday,3,Moderate Rain
2017-08-01 00:00:00,65,144.9,144.9,0,129,32,14,30.9,38.2,26.1,31.1,2017,8,August,1,Tuesday,3,Heavy Rain
2017-08-02 00:00:00,65,48.3,48.3,0,136,29.5,11.9,31.4,38,26,31.5,2017,8,August,2,Wednesday,3,Heavy Rain
2017-08-03 00:00:00,63,3.8,3.8,0,113,35.3,10.8,31.6,40.1,25.8,33.3,2017,8,August,3,Thursday,3,Moderate Rain
2017-08-04 00:00:00,51,1.7,1.7,0,152,27.7,15,32.2,41.8,27,35.2,2017,8,August,4,Friday,3,Light Drizzle
2017-08-05 00:00:00,53,0.9,0.9,0,142,28.1,12.5,33.9,43.2,27.6,35.3,2017,8,August,5,Saturday,3,Moderate Drizzle
2017-08-06 00:00:00,53,1.7,1.7,0,122,23.4,10.8,34.5,42,27.8,34.4,2017,8,August,6,Sunday,3,Moderate Drizzle
2017-08-07 00:00:00,61,6.7,6.7,0,121,26.6,13,33.9,41.1,27.3,33.9,2017,8,August,7,Monday,3,Slight Rain
2017-08-08 00:00:00,61,3.4,3.4,0,115,23.8,10.5,33.3,42,27,33.1,2017,8,August,8,Tuesday,3,Slight Rain
2017-08-09 00:00:00,53,3.4,3.4,0,114,22.3,10.7,33.2,42.1,26.9,33.8,2017,8,August,9,Wednesday,3,Moderate Drizzle
2017-08-10 00:00:00,53,1.3,1.3,0,102,28.8,10.1,34,42.4,27.2,34.7,2017,8,August,10,Thursday,3,Moderate Drizzle
2017-08-11 00:00:00,63,11.9,11.9,0,220,24.1,9.3,32.9,42.9,26.5,36.4,2017,8,August,11,Friday,3,Moderate Rain
2017-08-12 00:00:00,61,3.8,3.8,0,220,25.6,10.8,31.8,41.8,26.4,35.9,2017,8,August,12,Saturday,3,Slight Rain
2017-08-13 00:00:00,63,16.7,16.7,0,130,33.8,17.6,30.3,42.5,25.5,34.6,2017,8,August,13,Sunday,3,Moderate Rain
2017-08-14 00:00:00,63,3.1,3.1,0,44,27.4,13,30.1,39.1,24.9,32.1,2017,8,August,14,Monday,3,Moderate Rain
2017-08-15 00:00:00,0,0,0,0,267,24.5,10.9,31.8,39.7,26.1,33.7,2017,8,August,15,Tuesday,3,Clear Sky
2017-08-16 00:00:00,0,0,0,0,252,20.5,9.4,31.8,41.5,26.6,35.6,2017,8,August,16,Wednesday,3,Clear Sky
2017-08-17 00:00:00,0,0,0,0,161,22,10.5,31.9,42.2,27,36,2017,8,August,17,Thursday,3,Clear Sky
2017-08-18 00:00:00,0,0,0,0,128,20.2,11.7,32.3,42.8,27.3,36.2,2017,8,August,18,Friday,3,Clear Sky
2017-08-19 00:00:00,53,0.7,0.7,0,109,34.9,18,30.8,41.9,26.3,34.4,2017,8,August,19,Saturday,3,Moderate Drizzle
2017-08-20 00:00:00,51,0.3,0.3,0,94,32,16,31,36.4,26.2,31.6,2017,8,August,20,Sunday,3,Light Drizzle
2017-08-21 00:00:00,51,0.7,0.7,0,99,30.6,15.4,31.1,38.9,26,32.7,2017,8,August,21,Monday,3,Light Drizzle
2017-08-22 00:00:00,51,0.6,0.6,0,107,28.4,13.5,31.9,39.9,26.4,33.3,2017,8,August,22,Tuesday,3,Light Drizzle
2017-08-23 00:00:00,51,0.5,0.5,0,115,25.6,12,32.4,39.6,26.7,33.5,2017,8,August,23,Wednesday,3,Light Drizzle
2017-08-24 00:00:00,63,8.9,8.9,0,108,27.4,12.8,31.8,39.8,26,32.7,2017,8,August,24,Thursday,3,Moderate Rain
2017-08-25 00:00:00,63,9.7,9.7,0,98,31.3,11.1,31.7,40,25.6,32.5,2017,8,August,25,Friday,3,Moderate Rain
2017-08-26 00:00:00,63,7.1,7.1,0,77,24.1,12,30.8,38.6,25.9,32.6,2017,8,August,26,Saturday,3,Moderate Rain
2017-08-27 00:00:00,1,0,0,0,187,22.7,10.4,31,41.2,25.6,34.5,2017,8,August,27,Sunday,3,Mainly Clear
2017-08-28 00:00:00,1,0,0,0,102,20.5,11.8,30.4,40,25.6,33.9,2017,8,August,28,Monday,3,Mainly Clear
2017-08-29 00:00:00,61,5.7,5.7,0,48,36.7,18.5,27.5,32.5,24.9,28.8,2017,8,August,29,Tuesday,3,Slight Rain
2017-08-30 00:00:00,63,8.1,8.1,0,51,29.2,12.8,28.8,39.4,24.8,32.5,2017,8,August,30,Wednesday,3,Moderate Rain
2017-08-31 00:00:00,61,1.9,1.9,0,67,25.2,11.2,30,38.5,25.4,33.1,2017,8,August,31,Thursday,3,Slight Rain
2017-09-01 00:00:00,63,5.5,5.5,0,115,22.3,9.4,29.7,37.4,24.7,30.9,2017,9,September,1,Friday,3,Moderate Rain
2017-09-02 00:00:00,53,1.7,1.7,0,150,19.8,10.4,27.7,37,23.7,31.4,2017,9,September,2,Saturday,3,Moderate Drizzle
2017-09-03 00:00:00,51,0.5,0.5,0,170,21.6,9.3,28.7,36.6,23.8,31.3,2017,9,September,3,Sunday,3,Light Drizzle
2017-09-04 00:00:00,53,1.2,1.2,0,218,31.3,8.4,30.1,38.7,25.1,32.2,2017,9,September,4,Monday,3,Moderate Drizzle
2017-09-05 00:00:00,51,1.1,1.1,0,223,18.7,8.7,30.1,37.6,24.9,31.9,2017,9,September,5,Tuesday,3,Light Drizzle
2017-09-06 00:00:00,55,1.3,1.3,0,183,30.2,14.4,30.9,38.5,25.1,31.9,2017,9,September,6,Wednesday,3,Dense Drizzle
2017-09-07 00:00:00,63,3.9,3.9,0,140,29.5,13.5,29.4,37.7,24.6,30.7,2017,9,September,7,Thursday,3,Moderate Rain
2017-09-08 00:00:00,53,0.7,0.7,0,262,18.7,7.6,29.9,39.6,24.6,33.4,2017,9,September,8,Friday,3,Moderate Drizzle
2017-09-09 00:00:00,51,0.1,0.1,0,221,20.5,7.2,30.8,39,25.9,33.8,2017,9,September,9,Saturday,3,Light Drizzle
2017-09-10 00:00:00,53,0.6,0.6,0,86,28.8,12.9,30.1,40.7,25.3,33.6,2017,9,September,10,Sunday,3,Moderate Drizzle
2017-09-11 00:00:00,3,0,0,0,303,23,9,29,38.9,24.6,33.2,2017,9,September,11,Monday,3,Overcast
2017-09-12 00:00:00,1,0,0,0,251,16.6,7.5,29.6,39.1,24.6,32.9,2017,9,September,12,Tuesday,3,Mainly Clear
2017-09-13 00:00:00,53,1,1,0,335,31,18.1,29.2,39.3,24.4,33.2,2017,9,September,13,Wednesday,3,Moderate Drizzle
2017-09-14 00:00:00,3,0,0,0,330,19.8,7.9,26.4,38.4,24,33.2,2017,9,September,14,Thursday,3,Overcast
2017-09-15 00:00:00,0,0,0,0,328,20.5,8.6,24.8,38.2,22.6,34.8,2017,9,September,15,Friday,3,Clear Sky
2017-09-16 00:00:00,1,0,0,0,316,19.4,10.9,24.4,38.6,23.2,35.4,2017,9,September,16,Saturday,3,Mainly Clear
2017-09-17 00:00:00,0,0,0,0,321,20.9,10.5,24.5,37.9,23,36.4,2017,9,September,17,Sunday,3,Clear Sky
2017-09-18 00:00:00,0,0,0,0,306,19.4,10.1,24.7,38.2,23.1,36.7,2017,9,September,18,Monday,3,Clear Sky
2017-09-19 00:00:00,0,0,0,0,135,18,11.2,23.8,39.1,22.8,35.7,2017,9,September,19,Tuesday,3,Clear Sky
2017-09-20 00:00:00,0,0,0,0,166,16.2,11,22.2,37.1,22,35,2017,9,September,20,Wednesday,3,Clear Sky
2017-09-21 00:00:00,0,0,0,0,136,18.4,9.5,22.7,37.8,22.1,34.6,2017,9,September,21,Thursday,3,Clear Sky
2017-09-22 00:00:00,3,0,0,0,131,19.4,9.8,27.2,38.3,23.3,33.9,2017,9,September,22,Friday,3,Overcast
2017-09-23 00:00:00,1,0,0,0,126,25.2,9.7,27.8,38.4,23.2,33.8,2017,9,September,23,Saturday,3,Mainly Clear
2017-09-24 00:00:00,0,0,0,0,129,22.7,9.4,26.9,38.6,23,33.3,2017,9,September,24,Sunday,3,Clear Sky
2017-09-25 00:00:00,0,0,0,0,173,13,7.8,28.4,38.8,23.9,33.8,2017,9,September,25,Monday,3,Clear Sky
2017-09-26 00:00:00,1,0,0,0,252,14,9.4,27.3,38.8,24,35.1,2017,9,September,26,Tuesday,3,Mainly Clear
2017-09-27 00:00:00,0,0,0,0,229,19.1,9.4,26.3,38.4,23.7,35.3,2017,9,September,27,Wednesday,3,Clear Sky
2017-09-28 00:00:00,0,0,0,0,261,17.3,9.7,25.7,38.9,23.9,35.7,2017,9,September,28,Thursday,3,Clear Sky
2017-09-29 00:00:00,0,0,0,0,256,12.6,10.2,24.4,39.9,24.1,35.8,2017,9,September,29,Friday,3,Clear Sky
2017-09-30 00:00:00,0,0,0,0,170,19.1,9.5,22.4,38,21.8,35.7,2017,9,September,30,Saturday,3,Clear Sky
2017-10-01 00:00:00,0,0,0,0,158,20.2,10.7,23.1,37.7,21.8,35.6,2017,10,October,1,Sunday,4,Clear Sky
2017-10-02 00:00:00,0,0,0,0,177,16.9,11.2,24.1,37.6,21.8,34.8,2017,10,October,2,Monday,4,Clear Sky
2017-10-03 00:00:00,0,0,0,0,186,19.1,10,24.1,38.1,22.4,34.9,2017,10,October,3,Tuesday,4,Clear Sky
2017-10-04 00:00:00,0,0,0,0,156,20.2,8.7,23.3,38.2,21.5,35.5,2017,10,October,4,Wednesday,4,Clear Sky
2017-10-05 00:00:00,0,0,0,0,183,14,11.1,24.2,37.8,22.1,34.6,2017,10,October,5,Thursday,4,Clear Sky
2017-10-06 00:00:00,0,0,0,0,286,16.9,9.8,23.8,36.3,22.2,34.8,2017,10,October,6,Friday,4,Clear Sky
2017-10-07 00:00:00,0,0,0,0,288,18.4,10.5,23.1,36.8,22.1,34.7,2017,10,October,7,Saturday,4,Clear Sky
2017-10-08 00:00:00,1,0,0,0,92,44.6,18.3,23.4,37.1,21.6,34.3,2017,10,October,8,Sunday,4,Mainly Clear
2017-10-09 00:00:00,51,0.1,0.1,0,73,38.5,12.3,23.3,37.4,21.1,34.1,2017,10,October,9,Monday,4,Light Drizzle
2017-10-10 00:00:00,1,0,0,0,338,14,9.2,23.3,36.6,21.2,33.6,2017,10,October,10,Tuesday,4,Mainly Clear
2017-10-11 00:00:00,1,0,0,0,20,13.7,8.8,23.2,36.1,21.6,33.6,2017,10,October,11,Wednesday,4,Mainly Clear
